id,question,language,intent,chapter,verse,verse_range,secondary_verse,relevance,answer,source,license
10077,My heart is broken and I don't know how to heal.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10078,The person I loved left me and I feel destroyed.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10079,How does the Gita help someone going through heartbreak?,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10080,I feel empty after my relationship ended.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10081,The pain of rejection from someone I loved is unbearable.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10082,How do I stop being attached to someone who hurt me?,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10083,I cannot eat or sleep after my breakup.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10084,What does Krishna say about love and attachment?,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10085,I am having constant conflicts with my family.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10086,My relationship with my partner is breaking down.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10087,How does the Gita guide us in resolving conflicts?,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10088,I don't know how to handle difficult people in my life.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10089,My coworkers are making my life miserable.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10090,How do I deal with toxic relationships?,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10091,The Gita's wisdom on managing difficult relationships.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10092,My family expectations are creating unbearable conflict.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10093,I love someone but we keep fighting about everything.,English,relationship_conflict,3,16,3.16,11.55,high,"He who does not follow the wheel thus set in motion, who is of sinful life, rejoicing in the senses, lives in vain, O Arjuna. — Reflect on the sacred principle of Chapter 3, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10094,I don't know which career to choose.,English,career_confusion,3,35,3.35,18.47,high,"Better is one's own duty, though devoid of merit, than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear. — Reflect on the sacred principle of Chapter 3, Verse 35: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
